listing name,room,confirmation,status,check in,check out,total payout
2 King Beds*Sleeps 8*Pool Table*Laundry*Luxury hdh,Luxury hdh,HMPHHPFDCN,Past guest,"Jan 24, 2023","Jan 28, 2023",751.32
Discard: 300PT 10I,Discard: 300PT 10I,HMA52QHXPA,Past guest,"Jan 23, 2023","Jan 28, 2023",757.57
Beach Front*Sleep4*WIFI*Security*Laundry*Room-116,Room-116,HMJFQF5PAE,Past guest,"Jan 26, 2023","Jan 27, 2023",87.30
Beach Front*Sleep4*WIFI*Security*Laundry*Room-224,Room-224,HM2H829SQJ,Past guest,"Jan 26, 2023","Jan 27, 2023",79.54
Ocean View*Beach Front*Sleep4*Laundry*Room-214,Room-214,HMS4F45FX2,Past guest,"Jan 26, 2023","Jan 27, 2023",79.54
BeachFront*1 King*WIFI*Security*Laundry*Room-115,Room-115,HM5H89BBX9,Past guest,"Jan 26, 2023","Jan 27, 2023",67.90
BeachFront*2 Full*WIFI*Security*Laundry*Room-133,Room-133,HMXECXH4QH,Past guest,"Jan 25, 2023","Jan 27, 2023",137.74
Discard-107,Discard-107,HMRWZ525PQ,Past guest,"Jan 25, 2023","Jan 27, 2023",118.34
Beach Front*Sleep4*Full Kitchen*Laundry*Room-206,Room-206,HM3R2C2ZRY,Past guest,"Jan 25, 2023","Jan 27, 2023",110.58
Sleep 5* Renovated* CityView* Spacious*DTWN* 23J, 23J,HMAACDHSDR,Past guest,"Jan 25, 2023","Jan 27, 2023",183.81
Ocean View*Beach Front*Sleep4*Laundry*Room-212,Room-212,HM9P2PMK9Y,Past guest,"Jan 25, 2023","Jan 27, 2023",110.58
King Bed* SoakTub* Pets&amp;Baby Luxury Backyard spu, Pets&amp;Baby Luxury Backyard spu,HMEK22HTQM,Past guest,"Jan 24, 2023","Jan 27, 2023",352.30
Discard: PT300 6N,Discard: PT300 6N,HMPQDPW28Y,Past guest,"Jan 22, 2023","Jan 27, 2023",630.15
Discard: 300PT 2M,Discard: 300PT 2M,HMPCTD482D,Past guest,"Jan 23, 2023","Jan 27, 2023",515.54
Discard-108,Discard-108,HMEJ8KQZ5S,Past guest,"Jan 25, 2023","Jan 27, 2023",126.10
Sleeps8*Luxuryw/CityView*NewlyRenovated*Laundry3E,Laundry3E,HMMRJNRDA4,Past guest,"Jan 23, 2023","Jan 27, 2023",428.20
Ocean View*BeachFront*2 Full*WIFI*Laundry*Room-130,Room-130,HMTXTCHCBY,Past guest,"Jan 25, 2023","Jan 26, 2023",79.54
Beach Front*Sleep4*Full Kitchen*Laundry*Room-126,Room-126,HM3HABP8SK,Past guest,"Jan 25, 2023","Jan 26, 2023",87.30
Discard-112,Discard-112,HMZS8YDJSA,Past guest,"Jan 25, 2023","Jan 26, 2023",79.54
Beach Front*Sleep4*WIFI*Security*Laundry*Room-205,Room-205,HMSFNPAAZC,Past guest,"Jan 25, 2023","Jan 26, 2023",128.43
Beach Front*Sleep4*Full Kitchen*Laundry*Room-106,Room-106,HMNQ94QWPM,Past guest,"Jan 24, 2023","Jan 26, 2023",118.34
Ocean View*Beach Front*Sleep4*Laundry*Room-213,Room-213,HMFRTJPQ2N,Past guest,"Jan 24, 2023","Jan 26, 2023",110.58
OceanView*BeachFront*Sleep4*Full Kitchen*Room-211,Room-211,HM9B9M3EPA,Past guest,"Jan 24, 2023","Jan 26, 2023",110.58
*Luxury*Balcony w/CityView*NewlyRenovated* 10M, 10M,HM5PXCB88R,Past guest,"Jan 24, 2023","Jan 26, 2023",188.18
StreetFront*2 Full*WIFI*Security*Laundry*Room-138,Room-138,HMP88KR88T,Past guest,"Jan 24, 2023","Jan 26, 2023",91.18
Discard: 300PT 19M,Discard: 300PT 19M,HMB45EW4AD,Past guest,"Jan 24, 2023","Jan 26, 2023",188.18
BeachFront*1 King*WIFI*Security*Laundry*Room-121,Room-121,HMXNCW9N5F,Past guest,"Jan 24, 2023","Jan 26, 2023",97.00
BeachFront*2 Full*WIFI*Security*Laundry*Room-106,Room-106,HM9BTKMPR9,Past guest,"Jan 24, 2023","Jan 26, 2023",97.00
BeachFront*1 King 2 full*Security*Laundry*Room-123,Room-123,HMSN3BDWJJ,Past guest,"Jan 18, 2023","Jan 26, 2023",481.51
BeachFront*1 King*WIFI*Security*Laundry*Room-101,Room-101,HMJM9SX4SP,Past guest,"Jan 16, 2023","Jan 26, 2023",485.00
110 Acres! PrivateLake* Scenic* Fireplace*Grill ky,Grill ky,HMCPZS92FM,Past guest,"Jan 13, 2023","Jan 26, 2023","1,776.11"
Sleep 5* Luxury* Balcony *NewlyRenovated* 15J, 15J,HMDMDXDSYR,Past guest,"Jan 23, 2023","Jan 26, 2023",350.71
Discard: 300 PT 20M,Discard: 300 PT 20M,HMFYS2YJ3C,Past guest,"Jan 23, 2023","Jan 26, 2023",318.24
*Luxury *Balconyw/CityView* Renovated* Downtown 8H, Downtown 8H,HMSB82WKX2,Past guest,"Jan 22, 2023","Jan 26, 2023",476.39
Luxury* Balcony w/CityView* NewlyRenovated* 15K, 15K,HMQZPJCXBE,Past guest,"Jan 23, 2023","Jan 26, 2023",369.57
Discard: 300PT 2I,Discard: 300PT 2I,HMH2PHP4WK,Past guest,"Jan 23, 2023","Jan 26, 2023",527.68
Discard - 122,Discard - 122,HMSP2855T9,Past guest,"Jan 24, 2023","Jan 25, 2023",43.65
BeachFront*2 Full*WIFI*Security*Laundry*Room-134,Room-134,HM9KFWTM5Z,Past guest,"Jan 24, 2023","Jan 25, 2023",48.50
Ocean View*BeachFront*2 Full*WIFI*Laundry*Room-130,Room-130,HMFD4PCT2X,Past guest,"Jan 24, 2023","Jan 25, 2023",48.50
BeachFront*1 King*WIFI*Security*Laundry*Room-103,Room-103,HMNFTX9FXB,Past guest,"Jan 24, 2023","Jan 25, 2023",38.80
BeachFront*2 full*WIFI*Security*Laundry*Room-125,Room-125,HMXW9YDBRY,Past guest,"Jan 24, 2023","Jan 25, 2023",48.50
Discard: DSIS119,Discard: DSIS119,HMQPRRZPNK,Past guest,"Jan 23, 2023","Jan 25, 2023",149.38
Discard-108,Discard-108,HMFQAHJEJ8,Past guest,"Jan 24, 2023","Jan 25, 2023",48.50
Scooter*Sleep4*BeachAccess*2KingBeds*Grill*Room117,Room117,HMQ3XCCQT5,Past guest,"Jan 21, 2023","Jan 25, 2023",334.07
Sleep 5* Renovated* CityView* Spacious*DTWN* 23J, 23J,HMA28W23Q2,Past guest,"Jan 22, 2023","Jan 25, 2023",428.45
Scooter*BeachAccess*Sleep5*KingBed*Kitchen Room114,Kitchen Room114,HMBJKREPDA,Past guest,"Jan 20, 2023","Jan 25, 2023",401.58
BeachFront*2 Full*WIFI*Security*Laundry*Room-135,Room-135,HMETEDCXJJ,Past guest,"Jan 23, 2023","Jan 25, 2023",77.60
BeachFront*2 Full*WIFI*Security*Laundry*Room-112,Room-112,HM58AZRXFR,Past guest,"Jan 14, 2023","Jan 25, 2023",706.94
Discard-108,Discard-108,HMHDASDSSJ,Past guest,"Jan 23, 2023","Jan 24, 2023",48.50
Discard - 122,Discard - 122,HMH8ASA4HQ,Past guest,"Jan 23, 2023","Jan 24, 2023",43.65
StreetFront*2 Full*WIFI*Security*Laundry*Room-138,Room-138,HMZABSTEXA,Past guest,"Jan 23, 2023","Jan 24, 2023",48.50
BeachFront*2 Full*WIFI*Security*Laundry*Room-139,Room-139,HMAYYB2M3C,Past guest,"Jan 22, 2023","Jan 24, 2023",79.54
BeachFront*2 Full*WIFI*Security*Laundry*Room-106,Room-106,HMTT2DQ2JS,Past guest,"Jan 14, 2023","Jan 24, 2023",475.30
BeachFront*2 Full*WIFI*Security*Laundry*Room-135,Room-135,HM8BAE5D9K,Past guest,"Jan 22, 2023","Jan 23, 2023",67.90
Sleeps 5|Pet&amp;Baby|Laundry In-Unit| cta,Sleeps 5|Pet&amp;Baby|Laundry In-Unit| cta,HMX4N9E2CQ,Past guest,"Jan 22, 2023","Jan 23, 2023",144.68
BeachFront*1 King*WIFI*Security*Laundry*Room-140,Room-140,HMBZQ8Y44K,Past guest,"Jan 21, 2023","Jan 23, 2023",91.18
BeachFront*2 Full*WIFI*Security*Laundry*Room-133,Room-133,HMN3KEPAWT,Past guest,"Jan 21, 2023","Jan 23, 2023",91.18
BeachFront*1 King*WIFI*Security*Laundry*Room-116,Room-116,HM3X9C3SWS,Past guest,"Jan 21, 2023","Jan 23, 2023",91.18
StreetFront*2 Full*WIFI*Security*Laundry*Room-138,Room-138,HM8TJKR992,Trip change sent,"Jan 21, 2023","Jan 23, 2023",106.70
King Bed* Contemporary *Den *Private Entry spl,Private Entry spl,HMHE3JZQW3,Past guest,"Jan 21, 2023","Jan 23, 2023",253.99
BeachFront*2 Full*WIFI*Security*Laundry*Room- 110,Room- 110,HMQNPYAPCQ,Past guest,"Jan 21, 2023","Jan 23, 2023",91.18
BeachFront*2 Full*WIFI*Security*Laundry*Room-104,Room-104,HMXJMRF34X,Past guest,"Jan 21, 2023","Jan 23, 2023",106.70
Sleep 5* Luxury* Balcony *NewlyRenovated* 15J, 15J,HMNPD9JBY2,Past guest,"Jan 21, 2023","Jan 23, 2023",234.45
Luxury* Balcony w/CityView* NewlyRenovated* 15K, 15K,HMDXRTCHEN,Trip change sent,"Jan 21, 2023","Jan 23, 2023",308.46
Discard: 300PT 2I,Discard: 300PT 2I,HMRKKXJCCD,Past guest,"Jan 20, 2023","Jan 23, 2023",477.24
Sleep8*3BR2BA*Near I75 285*King*Family Retreat*wtu,wtu,HMP4SBQF9B,Past guest,"Jan 20, 2023","Jan 23, 2023",570.50
Sleeps 7|Baby-Friendly|1-Story|Safe Suburb|1G WIFI,Sleeps 7|Baby-Friendly|1-Story|Safe Suburb|1G WIFI,HM3BM9JTFD,Past guest,"Jan 20, 2023","Jan 23, 2023",701.12
*King Bed*Pets* 1-Story Home Covered Patio wst, 1-Story Home Covered Patio wst,HMXRS823KS,Past guest,"Jan 20, 2023","Jan 23, 2023",631.39
Discard: 1175 Chatham Ave,Discard: 1175 Chatham Ave,HMMFNCCWYA,Past guest,"Jan 21, 2023","Jan 23, 2023",465.60
Sleep 8| King Bed| Baby |Fireplace| Laundry s23,Sleep 8| King Bed| Baby |Fireplace| Laundry s23,HMX89B8Y54,Past guest,"Jan 19, 2023","Jan 23, 2023",0.00
BeachFront*1 King*WIFI*Security*Laundry*Room-105,Room-105,HM3QE2ED2A,Past guest,"Jan 21, 2023","Jan 22, 2023",60.14
BeachFront*1 King*WIFI*Security*Laundry*Room-111,Room-111,HMNXQRNECE,Past guest,"Jan 21, 2023","Jan 22, 2023",60.14
Scooter*Beachfront*KingBed*Renovated*Grill*Room104,Room104,HM3HQ3B4DP,Past guest,"Jan 21, 2023","Jan 22, 2023",86.33
BeachFront*1 King*WIFI*Security*Laundry*Room-137,Room-137,HMCMD8CJZ4,Past guest,"Jan 21, 2023","Jan 22, 2023",60.14
BeachFront*2 full*WIFI*Security*Laundry*Room-125,Room-125,HM3FWBCJQF,Past guest,"Jan 21, 2023","Jan 22, 2023",60.14
Sleep 5| Pet| Parking| Laundry| Monthly Stay ctd,Sleep 5| Pet| Parking| Laundry| Monthly Stay ctd,HM82HDS9MC,Trip change requested,"Jan 21, 2023","Jan 22, 2023",175.57
BeachFront*2 Full*WIFI*Security*Laundry*Room-135,Room-135,HMRQJR3FTE,Past guest,"Jan 21, 2023","Jan 22, 2023",67.90
Ocean View*BeachFront*2 Full*WIFI*Laundry*Room-130,Room-130,HMYA434YYH,Past guest,"Jan 21, 2023","Jan 22, 2023",67.90
BeachFront*2 Full*WIFI*Security*Laundry*LBO-124,LBO-124,HMF3Z3JNQD,Past guest,"Jan 20, 2023","Jan 22, 2023",106.70
BeachFront*2 Full*WIFI*Security*Laundry*Room-109,Room-109,HM35XE94XY,Past guest,"Jan 20, 2023","Jan 22, 2023",106.70
Luxury*HighRise w/ PrivateBalcony*BestLocation*22A,22A,HMXY4AZ8P5,Past guest,"Jan 20, 2023","Jan 22, 2023",242.02
Scooter*Beachfront*KingBed*Renovated*Grill*Room108,Room108,HMS2993ATT,Past guest,"Jan 21, 2023","Jan 22, 2023",98.94
BeachFront*1 King*WIFI*Security*Laundry*Room-115,Room-115,HMWSMK4QPW,Past guest,"Jan 20, 2023","Jan 22, 2023",106.70
Discard: Franz,Discard: Franz,HM8WZR3C4B,Past guest,"Jan 20, 2023","Jan 22, 2023",278.87
Discard: Casp,Discard: Casp,HMNYRN4TQJ,Past guest,"Jan 20, 2023","Jan 22, 2023",347.26
Discard: 300PT 19M,Discard: 300PT 19M,HMSFWAAJTW,Past guest,"Jan 20, 2023","Jan 22, 2023",232.31
BeachFront*2 Full*WIFI*Security*Laundry*Room-134,Room-134,HMDMW84XRK,Past guest,"Jan 20, 2023","Jan 22, 2023",106.70
BeachFront*1 King*WIFI*Security*Laundry*Room-103,Room-103,HMJY3TPQHZ,Past guest,"Jan 21, 2023","Jan 22, 2023",50.44
BeachFront*2 Full*WIFI*Security*Laundry*Room-139,Room-139,HMSFJW5F4K,Past guest,"Jan 20, 2023","Jan 22, 2023",106.70
Discard: 2407 cp3,Discard: 2407 cp3,HMSFQMNRDK,Past guest,"Jan 20, 2023","Jan 22, 2023",235.71
Sleeps 5|Pet&amp;Baby|Laundry In-Unit| cta,Sleeps 5|Pet&amp;Baby|Laundry In-Unit| cta,HMNEWZRWPN,Past guest,"Jan 20, 2023","Jan 22, 2023",231.05
300 Peachtree 10H,300 Peachtree 10H,HM5ZC8XSJW,Past guest,"Jan 20, 2023","Jan 22, 2023",232.31
Discard-108,Discard-108,HMWS49WSDY,Past guest,"Jan 20, 2023","Jan 22, 2023",153.26
*Luxury *Balconyw/CityView* Renovated* Downtown 8H, Downtown 8H,HM283E2YJM,Past guest,"Jan 19, 2023","Jan 22, 2023",376.65
*Ocean view*BeachFront*1 King*WIFI*Laundry*Room129,Room129,HMESXK34WD,Past guest,"Jan 19, 2023","Jan 22, 2023",283.72
Discard: 300PT 10I,Discard: 300PT 10I,HME29J2SSJ,Past guest,"Jan 19, 2023","Jan 22, 2023",391.20
Sleeps5*Luxury*HighFloor*Balcony *Renovated 15I,Renovated 15I,HMB4BAF2SA,Past guest,"Jan 19, 2023","Jan 22, 2023",396.05
*Beachfront*Scooter*Sleep5*KingBed*Grill*Room-112,Room-112,HM9SXCKWZW,Past guest,"Jan 21, 2023","Jan 22, 2023",114.46
Discard: DSIS119,Discard: DSIS119,HM53T28CX4,Past guest,"Jan 19, 2023","Jan 22, 2023",223.10
Scooter*Beachfront*KingBed*Renovated*Grill*Room106,Room106,HMFX44DZCY,Past guest,"Jan 18, 2023","Jan 22, 2023",277.42
King Bed* SoakTub* Pets&amp;Baby Luxury Backyard spu, Pets&amp;Baby Luxury Backyard spu,HMWEYC4B5F,Past guest,"Jan 16, 2023","Jan 22, 2023",725.07
Discard: 300 PT 20M,Discard: 300 PT 20M,HM38FBYDQJ,Past guest,"Jan 18, 2023","Jan 22, 2023",460.32
Discard: 300PT 18C,Discard: 300PT 18C,HMBC3QZXDH,Past guest,"Jan 19, 2023","Jan 22, 2023",413.86
2 King Beds*Sleeps 8*Pool Table*Laundry*Luxury hdh,Luxury hdh,HMFF2WFAAP,Past guest,"Jan 20, 2023","Jan 22, 2023",549.99
StreetFront*2 Full*WIFI*Security*Laundry*Room-138,Room-138,HMQWSHJFH3,Past guest,"Jan 20, 2023","Jan 21, 2023",75.66
*Beachfront*Scooter*Sleep5*KingBed*Grill*Room-112,Room-112,HMTY948DTB,Past guest,"Jan 20, 2023","Jan 21, 2023",98.94
Ocean View*BeachFront*2 Full*WIFI*Laundry*Room-130,Room-130,HMBK3QKK44,Past guest,"Jan 20, 2023","Jan 21, 2023",75.66
BeachFront*2 Full*WIFI*Security*Laundry*Room-135,Room-135,HMCSHQERFB,Past guest,"Jan 20, 2023","Jan 21, 2023",87.30
BeachFront*1 King*WIFI*Security*Laundry*Room-103,Room-103,HM4J4AFP5F,Past guest,"Jan 20, 2023","Jan 21, 2023",65.96
Sleep 5* Luxury* Balcony *NewlyRenovated* 15J, 15J,HMXY8N3WXQ,Past guest,"Jan 19, 2023","Jan 21, 2023",219.95
Luxury* Balcony w/CityView* NewlyRenovated* 15K, 15K,HMJEZRAXSE,Past guest,"Jan 19, 2023","Jan 21, 2023",219.95
Discard: PT300 6N,Discard: PT300 6N,HMMMH889JA,Past guest,"Jan 19, 2023","Jan 21, 2023",219.95
BeachFront*2 Full*WIFI*Security*Laundry*Room-117,Room-117,HMP3XR2Y4T,Past guest,"Jan 20, 2023","Jan 21, 2023",87.30
BeachFront*2 full*WIFI*Security*Laundry*Room-125,Room-125,HMXT82FKZ9,Past guest,"Jan 19, 2023","Jan 21, 2023",95.06
Discard: DSIS102,Discard: DSIS102,HMC5CETSFW,Past guest,"Jan 18, 2023","Jan 21, 2023",213.59
BeachFront*2 Full*WIFI*Security*Laundry*Room-132,Room-132,HMFSRXFDTQ,Past guest,"Jan 14, 2023","Jan 21, 2023",399.64
BeachFront*2 full*WIFI*Security*Laundry*Room-127,Room-127,HM92E2KQZP,Past guest,"Jan 14, 2023","Jan 21, 2023",399.64
Scooter*Sleep4*BeachAccess*2KingBeds*Grill*Room117,Room117,HMCDNKY9MD,Past guest,"Jan 13, 2023","Jan 21, 2023",594.80
Scooter*Beachfront*KingBed*Renovated*Grill*Room108,Room108,HMQYKZY4P9,Past guest,"Jan 18, 2023","Jan 21, 2023",281.30
Discard: 1175 Chatham Ave,Discard: 1175 Chatham Ave,HMZR28SZDB,Past guest,"Jan 18, 2023","Jan 21, 2023",478.21
BeachFront*1 King*WIFI*Security*Laundry*Room-116,Room-116,HMDWEH5NFP,Past guest,"Jan 19, 2023","Jan 20, 2023",48.50
BeachFront*2 Full*WIFI*Security*Laundry*Room-134,Room-134,HM4PA9SMZP,Past guest,"Jan 19, 2023","Jan 20, 2023",48.50
BeachFront*2 Full*WIFI*Security*Laundry*Room-139,Room-139,HMBTNBXXKT,Past guest,"Jan 18, 2023","Jan 20, 2023",67.90
BeachFront*1 King*WIFI*Security*Laundry*Room-105,Room-105,HMWPT24SWK,Past guest,"Jan 18, 2023","Jan 20, 2023",67.90
BeachFront*2 Full*WIFI*Security*Laundry*Room-109,Room-109,HMHMSC2J5F,Past guest,"Jan 18, 2023","Jan 20, 2023",67.90
Sleep6*King*Renovated*PrivateBackyard*Downtown*L38,L38,HMR48XMRSS,Past guest,"Jan 18, 2023","Jan 20, 2023",320.10
BeachFront*1 King*WIFI*Security*Laundry*Room-103,Room-103,HMCSYZTQER,Past guest,"Jan 19, 2023","Jan 20, 2023",38.80
Discard-108,Discard-108,HMSJPDSYXM,Past guest,"Jan 18, 2023","Jan 20, 2023",77.60
BeachFront*2 Full*WIFI*Security*Laundry*Room-133,Room-133,HMYA2HKXF5,Past guest,"Jan 17, 2023","Jan 20, 2023",193.52
Sleep5*Walk to Butler University* Renovated btf, Renovated btf,HMNFCKJBYM,Past guest,"Jan 16, 2023","Jan 20, 2023",446.82
BeachFront*2 Full*WIFI*Security*Laundry*Room-135,Room-135,HMDFPA9DK4,Past guest,"Jan 18, 2023","Jan 20, 2023",77.60
BeachFront*2 Full*WIFI*Security*Laundry*Room-131,Room-131,HMQE5SCPRR,Past guest,"Jan 18, 2023","Jan 19, 2023",48.50
BeachFront*2 full*WIFI*Security*Laundry*Room-125,Room-125,HMNAHCXRNC,Past guest,"Jan 18, 2023","Jan 19, 2023",48.50
Discard: 300PT 18C,Discard: 300PT 18C,HMFJQMXKYH,Past guest,"Jan 17, 2023","Jan 19, 2023",210.49
BeachFront*2 Full*WIFI*Security*Laundry*Room-134,Room-134,HMC82JMCTE,Past guest,"Jan 17, 2023","Jan 19, 2023",67.90
BeachFront*2 Full*WIFI*Security*Laundry*Room- 110,Room- 110,HMFBDJKZC3,Past guest,"Jan 17, 2023","Jan 19, 2023",97.00
BeachFront*1 King*WIFI*Security*Laundry*Room-103,Room-103,HMHSWXWZ9J,Past guest,"Jan 17, 2023","Jan 19, 2023",58.20
Ocean View*BeachFront*2 Full*WIFI*Laundry*Room-130,Room-130,HMH839RJM4,Past guest,"Jan 17, 2023","Jan 19, 2023",97.00
StreetFront*2 Full*WIFI*Security*Laundry*Room-138,Room-138,HMXCAQZX2A,Past guest,"Jan 17, 2023","Jan 18, 2023",48.50
BeachFront*1 King*WIFI*Security*Laundry*Room-140,Room-140,HMRYQ8MBYD,Past guest,"Jan 17, 2023","Jan 18, 2023",48.50
BeachFront*1 King*WIFI*Security*Laundry*Room-105,Room-105,HMWA29JSAN,Past guest,"Jan 17, 2023","Jan 18, 2023",48.50
*Ocean view*BeachFront*1 King*WIFI*Laundry*Room129,Room129,HMFXSP3ZM3,Past guest,"Jan 16, 2023","Jan 18, 2023",67.90
BeachFront*1 King 2 full*Security*Laundry*Room-123,Room-123,HMPMR3DJAZ,Past guest,"Jan 17, 2023","Jan 18, 2023",48.50
Discard-108,Discard-108,HMP2RA82WN,Trip change sent,"Jan 16, 2023","Jan 18, 2023",67.90
BeachFront*2 Full*WIFI*Security*Laundry*Room-135,Room-135,HMWJ4SRE53,Past guest,"Jan 17, 2023","Jan 18, 2023",53.35
*Beachfront*Scooter*Sleep5*KingBed*Grill*Room-112,Room-112,HMX82R525Y,Past guest,"Jan 12, 2023","Jan 18, 2023",420.98
Sleep8*3BR2BA*Near I75 285*King*Family Retreat*wtu,wtu,HMBCJT4KWP,Past guest,"Jan 9, 2023","Jan 18, 2023","1,308.61"
2 King Beds*Sleeps 8*Pool Table*Laundry*Luxury hdh,Luxury hdh,HMK4CQZRJW,Past guest,"Jan 15, 2023","Jan 18, 2023",654.06
BeachFront*2 Full*WIFI*Security*Laundry*Room-109,Room-109,HM338NC2KB,Past guest,"Jan 16, 2023","Jan 17, 2023",48.50
Scooter*Beachfront*KingBed*Renovated*Grill*Room106,Room106,HMBMF2QWKA,Past guest,"Jan 15, 2023","Jan 17, 2023",149.38
Discard: DSIS102,Discard: DSIS102,HM5E988C9M,Past guest,"Jan 15, 2023","Jan 17, 2023",150.01
BeachFront*1 King*WIFI*Security*Laundry*Room-103,Room-103,HMSWKS2Z5J,Past guest,"Jan 16, 2023","Jan 17, 2023",67.90
BeachFront*2 Full*WIFI*Security*Laundry*Room-135,Room-135,HMPKNYQBSD,Past guest,"Jan 16, 2023","Jan 17, 2023",53.35
Sleeps 7|Baby-Friendly|1-Story|Safe Suburb|1G WIFI,Sleeps 7|Baby-Friendly|1-Story|Safe Suburb|1G WIFI,HM4RPYAT8R,Past guest,"Jan 10, 2023","Jan 17, 2023","1,280.40"
Discard-108,Discard-108,HMZABYFTYW,Past guest,"Jan 15, 2023","Jan 16, 2023",75.66
BeachFront*2 Full*WIFI*Security*Laundry*LBO-124,LBO-124,HMK9CW9CZX,Past guest,"Jan 14, 2023","Jan 16, 2023",87.30
Luxury*Balcony w/CityView*NewlyRenovated*DTWN 21M,DTWN 21M,HM2ND4M383,Past guest,"Jan 14, 2023","Jan 16, 2023",278.97
Discard: 300PT 19M,Discard: 300PT 19M,HM388HZP8A,Past guest,"Jan 14, 2023","Jan 16, 2023",271.41
*Luxury *Balconyw/CityView* Renovated* Downtown 8H, Downtown 8H,HMT39KXJMR,Past guest,"Jan 14, 2023","Jan 16, 2023",278.39
Discard: I75 bkl,Discard: I75 bkl,HMMWHSD925,Past guest,"Jan 14, 2023","Jan 16, 2023",286.59
BeachFront*1 King*WIFI*Security*Laundry*Room-140,Room-140,HMAWM2AD8N,Past guest,"Jan 14, 2023","Jan 16, 2023",97.00
BeachFront*2 Full*WIFI*Security*Laundry*Room- 110,Room- 110,HM955EAF3Z,Past guest,"Jan 13, 2023","Jan 16, 2023",193.52
1BR1BA*priv entry*Near 85/285*Kitchen*Laundry* wtl, wtl,HMMNM32EKP,Past guest,"Jan 12, 2023","Jan 16, 2023",469.25
Scooter*Beachfront*KingBed*Renovated*Grill*Room104,Room104,HMQHZPKEKN,Past guest,"Jan 14, 2023","Jan 16, 2023",203.70
Scooter*BeachAccess*Sleep5*KingBed*Kitchen Room114,Kitchen Room114,HMEM3AMC3P,Past guest,"Jan 14, 2023","Jan 16, 2023",203.70
300 Peachtree 10H,300 Peachtree 10H,HM9RQSQNZC,Past guest,"Jan 13, 2023","Jan 16, 2023",442.73
Discard: Anna,Discard: Anna,HMJJZ9WJX8,Past guest,"Jan 13, 2023","Jan 16, 2023",459.54
Scooter*Beachfront*KingBed*Renovated*Grill*Room108,Room108,HMWZK8WR3W,Past guest,"Jan 9, 2023","Jan 16, 2023",483.06
*Luxury*Balcony w/CityView*NewlyRenovated* 10M, 10M,HMNEHMYTW2,Past guest,"Jan 13, 2023","Jan 16, 2023",438.44
Discard: 300PT 18C,Discard: 300PT 18C,HMCE332MFB,Past guest,"Jan 14, 2023","Jan 16, 2023",365.69
Discard: 300PT 10I,Discard: 300PT 10I,HMB2A5CHHA,Past guest,"Jan 13, 2023","Jan 16, 2023",532.83
Discard: 300PT 2I,Discard: 300PT 2I,HMTH82AQXJ,Past guest,"Jan 11, 2023","Jan 16, 2023",0.00
Discard: PT300 6N,Discard: PT300 6N,HMP4DCEEFF,Past guest,"Jan 9, 2023","Jan 16, 2023","1,303.68"
Lit Deck 3BR2BA Artistic Hideaway Marietta Sq bll,Lit Deck 3BR2BA Artistic Hideaway Marietta Sq bll,HMA2FT5ZY9,Past guest,"Jan 12, 2023","Jan 16, 2023",630.95
King Bed* Contemporary *Den *Private Entry spl,Private Entry spl,HMD8XZD4F3,Past guest,"Jan 13, 2023","Jan 16, 2023",0.00
Sleep 8| King Bed| Baby |Fireplace| Laundry s23,Sleep 8| King Bed| Baby |Fireplace| Laundry s23,HMADHRE2Z3,Past guest,"Jan 13, 2023","Jan 16, 2023",0.00
BeachFront*1 King*WIFI*Security*Laundry*Room-115,Room-115,HMT8REPP34,Past guest,"Jan 14, 2023","Jan 15, 2023",67.90
*Ocean view*BeachFront*1 King*WIFI*Laundry*Room129,Room129,HMDPDN38J2,Past guest,"Jan 14, 2023","Jan 15, 2023",48.50
BeachFront*2 Full*WIFI*Security*Laundry*Room-139,Room-139,HMFC8HSQPD,Past guest,"Jan 13, 2023","Jan 15, 2023",67.90
BeachFront*2 Full*WIFI*Security*Laundry*Room-134,Room-134,HMTAKATCY3,Past guest,"Jan 13, 2023","Jan 15, 2023",67.90
Ocean View*BeachFront*2 Full*WIFI*Laundry*Room-130,Room-130,HM3QDXWJY3,Past guest,"Jan 13, 2023","Jan 15, 2023",67.90
BeachFront*1 King*WIFI*Security*Laundry*Room-101,Room-101,HMT9ANZBA2,Past guest,"Jan 13, 2023","Jan 15, 2023",67.90
Discard-108,Discard-108,HMCAZJDC8Z,Past guest,"Jan 14, 2023","Jan 15, 2023",48.50
BeachFront*2 Full*WIFI*Security*Laundry*Room-131,Room-131,HMFZF3RDTJ,Past guest,"Jan 14, 2023","Jan 15, 2023",48.50
Sleep6*King*Renovated*PrivateBackyard*Downtown*L38,L38,HMRTPMB2K3,Past guest,"Jan 13, 2023","Jan 15, 2023",397.70
King Bed* SoakTub* Pets&amp;Baby Luxury Backyard spu, Pets&amp;Baby Luxury Backyard spu,HMMBW8JC8T,Past guest,"Jan 13, 2023","Jan 15, 2023",241.14
Sleep 5* Renovated* CityView* Spacious*DTWN* 23J, 23J,HMR28HMZTH,Past guest,"Jan 13, 2023","Jan 15, 2023",291.00
Discard: 2407 cp3,Discard: 2407 cp3,HMX4BFZSH3,Past guest,"Jan 13, 2023","Jan 15, 2023",235.71
Spacious &amp; Bright 3BR 2BA Truist Park I75 bku,Spacious &amp; Bright 3BR 2BA Truist Park I75 bku,HMM4CTWJNJ,Past guest,"Jan 13, 2023","Jan 15, 2023",348.23
